	Zo_IVT_NP_3	Zo_IVT_NP_6	Zo_IVT_NP_10	Zo_IVT_NP_13	Zo_IVT_NP_15	Zo_IVT_NP_18	Zo_IVT_NP_20	Zo_IVT_NP_21	Zo_IVT_NP_23	Zo_IVT_NP_26	Zo_IVT_NP_28	Zo_IVT_PR_1	Zo_IVT_PR_2	Zo_IVT_PR_3	Zo_IVT_PR_5	Zo_IVT_PR_7	SW_IVT_NP_1	SW_IVT_NP_2	SW_IVT_NP_3	SW_IVT_NP_4	SW_IVT_NP_5	SW_IVT_NP_6	SW_IVT_PR_1	SW_IVT_PR_2	SW_IVT_PR_3	SW_IVT_PR_4
ENSBTAG00000005490	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.725930941	5.911770109	6.016883063	5.533175255	5.635810846	5.958170291	5.766092235	5.744502444	5.770719924	6.005249127	5.804265779	5.456120709	5.755829337
ENSBTAG00000005492	7.43344057	5.714350555	7.853619821	7.794875205	5.714350555	5.714350555	5.714350555	9.16084598	5.714350555	5.714350555	5.714350555	7.880378915	5.714350555	5.714350555	5.792649858	5.836936922	6.183707188	6.083747574	5.997006525	6.917651519	6.759646858	6.472583467	5.900339867	6.521510385	6.19792941	6.070942509
ENSBTAG00000005493	5.37085991	8.133114893	9.309411017	9.848587261	8.375741871	8.214632296	5.978314193	9.514467654	8.823759197	8.621420173	8.342775914	10.12910663	5.37085991	9.22705299	5.449446333	5.493895795	8.450278812	6.864754297	6.838976792	7.850131589	7.806504404	7.536929132	7.389506317	6.855084011	9.004498063	7.036812566
ENSBTAG00000005496	5.53436397	9.077105548	5.53436397	5.53436397	5.53436397	5.53436397	8.301135081	5.53436397	5.53436397	5.53436397	6.136979035	6.136979035	5.53436397	5.53436397	5.612324343	5.656419703	6.292544459	6.074853038	6.308697101	6.060001786	5.867677252	6.338027556	5.859269346	6.089611872	5.899771613	6.268107341
ENSBTAG00000005497	5.880874239	5.880874239	5.880874239	5.880874239	5.880874239	5.880874239	5.880874239	5.880874239	9.67967239	8.816775776	5.880874239	5.880874239	5.880874239	5.880874239	5.959326749	6.003700468	6.118637974	6.654942261	6.139064199	5.766774742	6.04229885	6.35533332	6.807602097	7.743242879	6.270197948	6.700987351
ENSBTAG00000005498	7.470817362	5.502709409	9.36811135	5.502709409	5.502709409	5.502709409	8.662693757	9.093025926	5.502709409	9.447091821	9.234614258	10.90349404	5.502709409	9.984263151	5.580725326	10.16406173	7.392766394	6.985069181	6.752492087	7.835420854	7.974057088	7.511039388	7.443184532	7.028544122	7.286707378	6.717647047
ENSBTAG00000005499	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	5.893478103	6.088123663	6.198217622	5.676507415	6.549957046	6.123822432	5.71645539	5.76031053	5.765845529	6.070621038	5.877795345	5.546077901	6.459720949
ENSBTAG00000005501	5.275791173	9.337185393	9.158362203	7.916359285	8.84950595	9.457791341	8.717501305	9.084546409	9.304063393	7.635398306	9.547300204	10.64967672	9.928615827	7.878729374	5.354266261	9.355026491	9.123472589	7.950745184	8.563735095	9.729234812	9.456256579	8.480423373	8.45717855	8.310232088	8.733726195	8.228899313
ENSBTAG00000005503	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.649492133	5.831514306	5.93446832	5.765951111	5.586212736	6.101551797	5.504065977	5.610942248	5.552620372	5.695675542	5.736167533	5.607756216	5.552281516
ENSBTAG00000005514	9.218710033	8.980308793	5.153529401	8.449448128	8.12286337	8.75565511	8.329949099	6.094438485	7.603199643	5.756219871	7.67679781	9.527474302	5.153529401	9.589233871	5.231499528	10.50221543	7.796185153	8.140841143	7.923923055	7.968927541	7.750310233	7.961878257	7.332889127	8.280624135	7.425295189	7.796185153
ENSBTAG00000005517	9.87426931	9.943696264	8.295336442	10.35794221	9.677971554	9.818144573	9.092132388	10.6780109	10.16284895	8.432324868	9.359639176	11.39474923	10.65041549	9.815862489	8.092367708	12.72791267	10.24173291	8.425767894	8.828077664	10.87219142	11.77137365	10.64271185	9.009565167	9.918270215	11.28925361	8.309840662
ENSBTAG00000005522	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.704439401	5.890410195	5.995597598	5.683348883	5.516046953	5.773939984	6.057822712	5.989010575	5.714872437	5.684957504	5.378785478	5.870944951	5.739536882
ENSBTAG00000005523	5.641638067	5.641638067	5.641638067	6.250995172	5.641638067	5.641638067	5.641638067	5.641638067	9.408777644	5.641638067	5.641638067	5.641638067	5.641638067	5.641638067	5.720470658	5.765059356	5.383500299	5.910804418	6.201984834	5.439195861	5.832889186	6.136047556	5.648132759	6.66183899	5.744159792	5.552368992
ENSBTAG00000005524	10.88769116	10.33057525	9.098770392	9.351148302	6.500181725	6.500181725	9.55474985	10.20426516	6.500181725	8.693156228	10.65224817	12.08654431	8.361705152	6.500181725	6.579455099	6.624293109	7.55495947	9.490886032	9.470453388	8.44754335	9.062261528	8.434301807	9.005380181	10.50918114	6.721929726	9.060523727
ENSBTAG00000005525	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.632560236	5.808884181	5.908615206	5.499862693	5.475053797	5.909748138	5.793970155	5.614918873	5.76878943	5.748285457	5.608884272	5.499862693	5.656106868
ENSBTAG00000005526	5.523660249	5.523660249	5.523660249	5.523660249	5.523660249	8.201407474	5.523660249	5.523660249	7.40696026	9.042987701	9.348818555	5.523660249	9.068969441	5.523660249	5.601732934	5.645891819	6.256633829	7.005843417	6.439839081	6.318662256	6.614560049	6.345130377	6.802619631	6.560450507	5.869710469	7.184467717
ENSBTAG00000005527	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.71305001	5.902957424	6.01037143	5.674971186	6.061810269	5.511947011	5.515628217	5.697374365	5.609854499	6.088539567	5.612063808	5.570311726	6.146040293
ENSBTAG00000005532	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.717211198	5.880554496	5.972943505	5.65445439	5.66093302	5.74924846	5.778223547	5.564762797	5.717336868	5.901715784	5.881774036	5.726420731	5.836341796
ENSBTAG00000005533	5.36211932	8.555485192	9.34890028	10.40897726	9.160948601	10.03677443	9.714129976	9.621764753	9.171360894	10.59059567	9.050612267	5.36211932	7.248451628	5.36211932	9.575564312	9.486788932	8.330749193	7.961961367	8.40619653	8.758504815	8.83579024	8.497182643	8.860282515	8.495907637	8.561296426	7.760870449
ENSBTAG00000005534	5.691104742	5.691104742	8.783894004	5.691104742	5.691104742	5.691104742	5.691104742	7.74764873	5.691104742	5.691104742	5.691104742	5.691104742	5.691104742	5.691104742	5.76972868	5.814199362	6.162014479	5.976374269	6.386625313	5.829952446	5.724245958	5.910154999	6.003585588	5.451652796	6.237400063	5.468635148
ENSBTAG00000005536	9.718295508	5.968246075	5.968246075	9.282599503	5.968246075	5.968246075	10.4344447	9.821252238	5.968246075	5.968246075	5.968246075	5.968246075	8.303408222	5.968246075	6.048432402	6.09378679	7.066014822	8.15281364	7.235057873	5.866068805	6.509333327	6.179565602	6.378288222	7.048181477	7.468655303	8.338793252
ENSBTAG00000005542	8.763908271	10.54647177	8.162625079	9.502037753	8.429815294	9.557284458	9.208657779	10.05788611	9.542037024	9.048896007	8.321095998	5.027624276	9.112049388	9.227172147	5.106748387	5.151501972	8.848470611	7.433485672	7.405394018	9.410666144	9.123757286	8.370290298	8.537946841	7.442769122	8.69301467	7.245705686
ENSBTAG00000005546	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.587376351	5.77086281	5.874645042	5.395161616	5.707752755	5.966357571	5.635250695	5.559260548	5.53248569	5.768165232	5.410772085	5.457564145	5.652123009
ENSBTAG00000005547	5.636096351	5.636096351	5.636096351	5.636096351	5.636096351	5.636096351	5.636096351	5.636096351	5.636096351	9.693353083	5.636096351	5.636096351	5.636096351	5.636096351	5.714630466	5.759050343	5.293881879	6.093206072	5.946711368	6.072667322	5.899927312	6.013022267	5.912244279	6.011877885	5.082650574	6.171798395
ENSBTAG00000005550	7.341280764	10.30248615	5.883864913	5.883864913	5.883864913	5.883864913	10.40590264	9.605028468	9.397919919	8.073909743	5.883864913	5.883864913	5.883864913	8.355682175	5.962119467	6.00638122	8.148447386	6.891070392	7.265140668	7.655238082	7.027672039	7.207515112	6.949683698	6.842114287	6.935055069	6.116109808
ENSBTAG00000005556	5.761387836	5.761387836	5.761387836	5.761387836	7.332789199	5.761387836	8.210450102	5.761387836	8.967969292	5.761387836	5.761387836	5.761387836	5.761387836	5.761387836	5.840226227	5.884818206	6.531824944	6.41627542	5.705904539	6.399966624	6.35532341	5.457329913	5.908007912	6.039935683	6.343600833	6.531824944
ENSBTAG00000005557	8.93687864	9.01471994	9.081095856	9.179650179	8.985783861	8.910092336	10.07244475	9.038136695	9.018562549	9.867257316	8.909489473	10.07274056	8.838351972	9.290027913	7.795924878	4.842440371	8.578604631	8.8324109	9.099176655	7.397853496	8.020204575	9.174808939	8.993979239	9.121060821	9.149178752	9.14056648
ENSBTAG00000005560	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.638374388	5.817599027	5.918970721	5.564678545	5.804689865	5.696477253	5.592567835	5.526803837	5.461693825	5.872277989	5.504259419	5.836264116	5.763913733
ENSBTAG00000005562	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.685317895	5.856653407	5.953562913	5.54614706	5.64379352	5.633681522	5.85513219	6.023914588	5.648253136	5.69544009	5.707523756	5.726138696	5.725114126
ENSBTAG00000005564	6.623447555	10.05582569	9.718920392	5.682982608	5.682982608	8.1179306	5.682982608	8.247983704	9.617433888	10.19393046	6.28538859	5.682982608	5.682982608	5.682982608	5.760915931	5.804995992	7.221145572	6.738042802	6.707592322	7.348427158	7.38022438	7.303145813	7.463222757	6.838158928	7.461099645	7.721304293
ENSBTAG00000005565	5.646307446	5.646307446	8.26096112	5.646307446	5.646307446	9.630575958	5.646307446	5.646307446	5.646307446	5.646307446	7.477315665	5.646307446	5.646307446	9.20463788	5.724281323	5.768384321	6.772170991	6.115325656	6.247638567	6.579462263	6.36640363	5.817978636	6.653726484	6.605290308	6.414005657	6.485741238
ENSBTAG00000005567	5.722682018	5.722682018	5.722682018	5.722682018	5.722682018	5.722682018	5.722682018	5.722682018	6.678809148	5.722682018	5.722682018	5.722682018	5.722682018	6.335120264	5.801913216	5.846727371	5.805665236	5.975585734	5.999956396	6.487630118	6.498873713	5.647510556	6.018876433	6.251279739	5.0575443	6.142551897
ENSBTAG00000005568	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.58802698	5.756713247	5.852124306	5.721895734	5.667151557	5.464686862	5.576617698	5.419045628	5.611590892	5.761318603	5.60136256	5.645317247	5.594913241
ENSBTAG00000005570	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	5.853920512	6.048935451	6.159238336	5.614921163	6.042654819	6.623071764	5.844457894	5.627342281	5.638661054	6.017162913	6.097788941	5.383153272	5.915140237
ENSBTAG00000005571	7.783717939	4.987497732	8.115252595	7.717053522	9.200265493	9.004531465	8.639721455	8.400314983	6.825134388	9.674039061	9.079471769	9.445484219	6.825134388	4.987497732	9.752713453	8.146131121	7.577203506	7.563489922	8.261392175	8.196974153	7.966326254	9.002620821	7.754425017	8.701883167	7.801769557	7.859952828
ENSBTAG00000005572	5.620631218	8.71084369	5.620631218	5.620631218	5.620631218	5.620631218	7.265308994	5.620631218	5.620631218	5.620631218	5.620631218	5.620631218	5.620631218	5.620631218	5.698862567	5.743111195	5.776626062	5.96797647	5.863319991	5.860573406	6.633940359	5.770920052	5.901884726	5.882455565	6.580158407	5.96797647
ENSBTAG00000005573	5.617793558	5.617793558	8.598217085	5.617793558	5.617793558	5.617793558	6.223564736	5.617793558	5.617793558	5.617793558	5.617793558	8.297610061	5.617793558	5.617793558	5.696162237	5.74048854	5.570481626	6.089756954	6.060448318	6.243879404	6.078542264	5.434460603	6.08658967	5.538641151	6.03492975	6.338253908
ENSBTAG00000005574	5.493488909	5.493488909	5.493488909	5.493488909	5.493488909	10.1977209	5.493488909	5.493488909	5.493488909	5.493488909	5.493488909	5.493488909	5.493488909	5.493488909	5.571492242	5.615611901	6.410368551	6.88100946	6.012235696	6.109231917	6.315944539	6.312589732	6.169459679	6.341253622	6.169197503	6.974126307
ENSBTAG00000005576	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.646982634	5.824989299	5.925672091	5.846115594	5.61420891	5.678347913	5.737330965	5.28345851	5.680559204	5.783083494	5.765988044	5.628328058	5.739407272
ENSBTAG00000005577	9.379056673	9.305574767	9.958057236	6.48980728	8.161728622	6.48980728	6.48980728	10.85706724	6.48980728	11.51696287	6.48980728	11.64437591	10.46012656	6.48980728	10.91078849	6.614316099	8.836973178	7.780311184	7.852915881	9.888720188	9.97549893	9.751119619	8.107397409	7.446624504	9.79782155	7.115280992
ENSBTAG00000005578	6.04511315	6.04511315	6.04511315	6.04511315	6.04511315	6.04511315	6.04511315	6.04511315	6.04511315	6.04511315	7.254725801	6.04511315	7.890035851	6.04511315	6.126150653	6.171986476	5.826957989	6.703471245	6.98531194	5.616379567	6.097257472	6.278966814	6.375580407	7.131269165	5.982785264	6.812829251
ENSBTAG00000005580	5.34735085	7.058149907	5.34735085	5.34735085	7.891040396	9.03889971	5.34735085	5.34735085	9.458299433	5.34735085	5.34735085	5.34735085	5.34735085	9.553120878	5.425272525	9.424515258	6.391366568	6.638722497	6.544827634	7.186399641	6.29062685	6.253588387	6.77681945	6.051098342	6.531580684	6.682757481
ENSBTAG00000005581	5.634295545	5.634295545	5.634295545	5.634295545	5.634295545	8.755848448	5.634295545	5.634295545	5.634295545	5.634295545	5.634295545	5.634295545	5.634295545	5.634295545	5.712769873	5.757155933	6.027766185	5.613280813	5.542596457	5.593556922	5.686098516	5.978813232	5.773538849	6.070548501	5.994972632	5.327424996
ENSBTAG00000005586	5.510503953	5.510503953	5.510503953	10.26660933	5.510503953	5.510503953	5.510503953	5.510503953	5.510503953	5.510503953	5.510503953	5.510503953	5.510503953	5.510503953	5.588659867	10.38604448	5.898085914	6.112305773	6.192191369	6.020212473	6.124314692	5.755221239	6.195599869	5.940589478	5.530782914	5.214872547
ENSBTAG00000005588	6.071984936	6.071984936	6.071984936	8.900953408	6.071984936	6.071984936	6.071984936	6.071984936	6.071984936	6.071984936	6.071984936	6.071984936	6.071984936	6.071984936	6.261510516	6.368708552	5.183762342	5.345394722	5.344418567	5.147021943	5.307556874	10.37297509	5.32779446	9.417372131	5.121277348	5.464252875
ENSBTAG00000005589	6.13424489	6.13424489	6.13424489	6.13424489	6.13424489	6.13424489	10.1823868	6.13424489	6.13424489	6.13424489	6.13424489	6.13424489	6.13424489	6.13424489	6.212564605	6.256863214	6.062616958	6.511436482	6.3924784	6.078779641	6.457965106	6.527520936	6.395529146	6.877960528	5.766324507	6.411419175
ENSBTAG00000005592	8.302171084	5.552988182	9.629943669	8.394117442	5.552988182	5.552988182	5.552988182	9.865978076	9.586000601	5.552988182	5.552988182	9.269257411	5.552988182	5.552988182	5.638325868	5.686593929	6.154106859	6.272440178	6.136222783	10.72132258	7.420670497	6.001327786	5.754662533	5.993496598	6.055118994	5.993496598
ENSBTAG00000005595	5.632535593	5.632535593	5.632535593	5.632535593	8.589370451	5.632535593	5.632535593	9.102915783	8.188246629	7.344293213	5.632535593	5.632535593	5.632535593	5.632535593	5.710500928	5.754599095	5.753148602	6.313577977	6.315895437	6.094544878	6.359119674	5.973467256	6.35769561	5.952418397	6.135590214	6.527652587
ENSBTAG00000005596	5.279015737	8.652921556	9.567894647	9.803107818	9.084436121	9.672460381	9.156751959	8.853402628	10.24861213	8.229685942	7.057919117	5.279015737	7.465788296	5.279015737	5.357153366	8.45443419	7.675706134	8.118636565	9.168569358	7.558279197	7.835523028	7.835523028	7.88378549	8.226601422	7.483495527	7.932495598
ENSBTAG00000005600	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	5.807490961	6.000509756	6.109683597	5.720665875	5.34769786	5.419432118	6.083703703	6.080066367	6.008082378	6.094223141	5.712557791	5.937828428	5.834437161
ENSBTAG00000005603	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	5.835292915	6.027258082	6.135835978	5.954218529	6.199399705	5.934979278	5.733227159	5.680788357	5.685349728	5.901219615	5.649158287	5.890894366	6.433848717
ENSBTAG00000005604	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.669586965	5.827582777	5.916947181	5.673343969	5.658657843	5.74045034	5.748777186	5.693314556	5.74045034	5.835452405	5.567988729	5.572980486	5.687808729
ENSBTAG00000005606	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	5.75537066	6.653165693	5.916311262	5.606567545	5.722134449	5.869520408	5.754754468	6.106040611	5.603869598	5.970848642	5.802663943	5.920464401	5.568237007
ENSBTAG00000005607	7.400707124	8.040182424	8.24899851	9.399671295	11.06746548	8.477818561	9.732349151	8.227038006	9.390111993	6.845602163	10.0695303	7.943877285	5.992193501	7.602930669	9.028097646	10.40295526	8.590071953	8.054656237	9.128275369	8.576554487	8.175002002	7.741227982	7.540653967	7.649529066	7.311647116	7.301399471
ENSBTAG00000005614	9.777055578	5.645808049	5.645808049	5.645808049	5.645808049	9.849034047	7.097092796	5.645808049	5.645808049	5.645808049	5.645808049	5.645808049	5.645808049	5.645808049	5.7237334	5.767808951	6.360004717	5.927086771	6.15940045	6.662746255	6.507889716	6.377629428	5.960647946	6.331083156	6.331083156	6.071176429
ENSBTAG00000005615	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.741210078	5.909846409	6.005229223	5.834095238	5.806744173	5.785011409	5.748592964	5.65876975	5.559496974	5.930111753	5.748592964	5.72838538	6.036803499
ENSBTAG00000005616	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.682954302	5.864377063	5.966992043	6.014817633	5.583038323	5.612108357	5.567555761	5.51570105	5.676250826	5.73643118	5.742254313	5.999834838	5.653533387
ENSBTAG00000005617	5.717313208	5.717313208	5.717313208	7.81147186	5.717313208	5.717313208	5.717313208	5.717313208	5.717313208	5.717313208	5.717313208	5.717313208	5.717313208	5.717313208	5.804127091	5.853230107	5.653917951	6.376232112	5.690140398	5.482590224	5.414957408	5.70709893	6.106156996	5.62929542	5.938716321	6.781899533
ENSBTAG00000005620	10.88721417	12.02824892	11.02209142	12.03523279	12.33986991	11.03067422	12.69970037	12.34676933	11.65720958	12.39654473	12.30014849	12.54291512	6.103194667	10.54503797	9.663167621	11.66702696	11.40764325	9.898286383	10.46277119	12.79374329	12.84418588	12.40775923	11.24950025	9.954627411	11.96364057	9.579603674
ENSBTAG00000005622	7.331414762	8.76261482	8.368698418	9.453648994	8.447856337	9.198392609	9.084487441	9.887032161	8.805807876	9.180850259	7.079532189	10.44678086	10.01384235	8.686852652	9.918122223	5.154006405	9.335772321	8.306846644	8.987727885	9.213512935	8.972936316	8.8047772	8.392029366	8.15577126	8.81550588	8.169896827
ENSBTAG00000005623	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.696451136	5.878803665	5.981944533	5.892610369	5.690903925	5.771392096	5.676258738	5.38673854	5.65168713	5.882428706	5.662450212	5.879141835	5.641892806
ENSBTAG00000005626	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.639033198	5.80677957	5.901659013	5.743694186	5.636521688	5.674746169	5.592983164	5.464609303	5.703811848	5.846543467	5.672472948	5.566629286	5.713668692
ENSBTAG00000005627	7.987071456	5.566085609	9.081833579	5.566085609	5.566085609	5.566085609	5.566085609	5.566085609	8.374770055	5.566085609	9.634411993	6.72938218	5.566085609	5.566085609	9.164145877	5.688100954	6.418919592	6.659301436	6.425573711	6.818855813	6.571302683	6.840365007	6.337338517	6.697764699	6.790626684	6.933434343
ENSBTAG00000005628	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.797040524	5.961129099	6.053939647	5.762407706	5.719378455	5.965487765	5.886409238	5.843020168	5.90738167	5.888789715	5.913507726	5.599752902	5.796688431
